Chr1	0	260	71
Chr1	377	526	14
Chr1	1908	2078	34
Chr1	2101	2414	80
Chr1	2964	3123	29
Chr1	3532	3675	54
Chr1	4803	4904	16
Chr1	5590	5646	9
Chr1	5661	5711	7
Chr1	5823	6034	10
Chr1	18639	19065	179
Chr1	19235	19420	42
Chr1	19477	19592	14
Chr1	19643	19732	14
Chr1	19875	20006	11
Chr1	20165	20355	10
Chr1	20868	21116	42
Chr1	21226	21290	6
Chr1	21316	21382	7
Chr1	27379	27429	1
Chr1	35795	36030	42
Chr1	36269	36536	62
Chr1	38997	39084	12
Chr1	39224	39383	21
Chr1	39437	39579	12
Chr1	39610	39729	21
Chr1	39766	39971	56
Chr1	40017	40159	31
Chr1	40253	40473	64
Chr1	40625	40675	5
Chr1	41293	41349	7
Chr1	41446	41730	76
Chr1	41760	41882	17
Chr1	56634	57004	53
Chr1	57357	57503	10
Chr1	57625	57769	19
Chr1	57840	57998	16
Chr1	58090	58186	12
Chr1	71694	71865	19
Chr1	71953	72081	12
Chr1	72419	72597	33
Chr1	73065	73184	10
Chr1	78114	78174	13
Chr1	78306	78414	17
Chr1	78587	78641	14
Chr1	78716	78786	5
Chr1	85699	85797	6
Chr1	86213	86416	66
Chr1	86448	86601	17
Chr1	86659	86760	7
Chr1	90610	90671	12
Chr1	90791	90876	9
Chr1	90976	91128	17
Chr1	94288	94415	12
Chr1	94493	94600	8
Chr1	101945	102011	7
Chr1	102410	102525	14
Chr1	102566	102837	53
Chr1	103003	103255	56
Chr1	103296	103364	3
Chr1	105787	105874	7
Chr1	106121	106171	10
Chr1	110861	110925	12
Chr1	112788	112841	2
Chr1	112891	113257	43
Chr1	113305	113572	48
Chr1	113665	113721	5
Chr1	115023	115117	2
Chr1	115356	115641	31
Chr1	115711	116040	45
Chr1	116635	116759	18
Chr1	131423	131473	6
Chr1	133419	133508	7
Chr1	135259	135403	26
Chr1	135678	135737	9
Chr1	137643	137798	20
Chr1	145342	145399	9
Chr1	145414	145554	7
Chr1	149393	149619	78
Chr1	149705	149833	21
Chr1	149876	150029	26
Chr1	150079	150194	12
Chr1	151838	151888	4
Chr1	152182	152324	20
Chr1	152368	152792	51
Chr1	152894	153160	58
Chr1	153238	153371	23
Chr1	153447	153752	55
Chr1	153812	153954	13
Chr1	153995	154273	55
Chr1	154891	155018	31
Chr1	155243	155428	32
Chr1	156153	156283	17
Chr1	156315	156437	13
Chr1	156514	156579	2
Chr1	156671	157006	30
Chr1	157144	157242	10
Chr1	157250	157300	7
Chr1	157565	157694	24
Chr1	159320	159376	16
Chr1	159815	160013	34
Chr1	160159	160263	24
Chr1	161645	161985	94
Chr1	162300	162362	5
Chr1	165197	165263	8
Chr1	165306	165607	41
Chr1	165830	166104	176
Chr1	166208	166782	74
Chr1	167247	167543	38
Chr1	168006	168643	110
Chr1	168875	168928	4
Chr1	169027	169416	294
Chr1	169502	169986	124
Chr1	170391	171086	355
Chr1	171141	171333	7
Chr1	171676	172000	157
Chr1	172037	172168	34
Chr1	172408	172516	39
Chr1	172535	173207	118
Chr1	173543	174067	62
Chr1	174154	174416	45
Chr1	174584	174639	1
Chr1	176314	176590	41
Chr1	176756	176853	9
Chr1	176990	177241	92
Chr1	187758	187875	17
Chr1	188042	188119	15
Chr1	188616	188897	45
Chr1	188965	189253	41
Chr1	189479	189716	31
Chr1	189873	189957	10
Chr1	190077	190239	17
Chr1	190362	190560	17
Chr1	191187	191320	29
Chr1	191586	191683	21
Chr1	192057	192248	15
Chr1	192372	192466	13
Chr1	192498	192760	34
Chr1	193091	193256	26
Chr1	193812	194021	25
Chr1	194468	194661	52
Chr1	194906	195411	172
Chr1	195682	195766	3
Chr1	195768	195818	7
Chr1	197813	198053	21
Chr1	198119	198210	17
Chr1	198539	198615	8
Chr1	198673	198873	51
Chr1	199153	199447	100
Chr1	199911	200151	26
Chr1	200511	200842	37
Chr1	200923	201053	12
Chr1	201237	201332	9
Chr1	201428	201658	31
Chr1	202078	202503	78
Chr1	209290	209745	76
Chr1	210043	210093	4
Chr1	210303	210462	11
Chr1	210556	210889	43
Chr1	212765	212815	11
Chr1	215936	216065	14
Chr1	216132	216215	7
Chr1	216448	216651	33
Chr1	216753	216848	9
Chr1	216918	217018	5
Chr1	221132	221203	5
Chr1	221384	221505	10
Chr1	221805	221887	11
Chr1	222183	222346	22
Chr1	224525	224618	4
Chr1	224660	225167	41
Chr1	225265	225422	9
Chr1	225663	225718	4
Chr1	226436	226683	37
Chr1	226712	226762	8
Chr1	227095	227150	3
Chr1	227808	227936	4
Chr1	239028	239087	9
Chr1	244213	244287	16
Chr1	244309	244540	45
Chr1	244708	244758	14
Chr1	244892	245199	49
Chr1	245533	245678	24
Chr1	245968	246084	17
Chr1	246354	246561	37
Chr1	246661	246736	6
Chr1	247798	247940	4
Chr1	248596	248706	11
Chr1	251064	251119	10
Chr1	251787	251887	19
Chr1	252025	252226	30
Chr1	252355	252481	13
Chr1	252670	252849	13
Chr1	253058	253381	28
Chr1	253777	254009	22
Chr1	254746	254854	22
Chr1	255597	255749	15
Chr1	256314	256364	5
Chr1	256534	256584	8
Chr1	257448	257579	10
Chr1	257701	257765	9
Chr1	257833	257970	15
Chr1	258106	258187	7
Chr1	258851	258901	10
Chr1	274288	274346	4
Chr1	274902	275064	17
Chr1	275091	275297	42
Chr1	288789	289187	58
Chr1	289284	289471	35
Chr1	290481	290612	16
Chr1	290855	291106	25
Chr1	291825	292042	47
Chr1	292205	292530	39
Chr1	292725	293164	84
Chr1	293436	293668	28
Chr1	293764	294052	26
Chr1	294137	294272	10
Chr1	294806	295005	30
Chr1	295056	295187	1
Chr1	295789	296074	23
Chr1	296183	296359	19
Chr1	296879	296948	10
Chr1	299657	299883	61
Chr1	300466	301271	265
Chr1	301609	301752	22
Chr1	303041	303105	13
Chr1	303361	303496	20
Chr1	303548	303820	53
Chr1	304173	304266	14
Chr1	304305	304416	32
Chr1	304541	304660	36
Chr1	304754	304919	19
Chr1	305086	305258	14
Chr1	310933	310988	17
Chr1	311165	311661	346
Chr1	311848	312393	76
Chr1	312478	312766	97
Chr1	312768	312821	7
Chr1	313501	313606	11
Chr1	313935	313985	8
Chr1	314812	315053	143
Chr1	315263	315462	31
Chr1	316513	316899	83
Chr1	317025	317321	58
Chr1	317507	317714	36
Chr1	318145	318288	26
Chr1	318389	318647	30
Chr1	318755	319324	113
Chr1	319499	319910	38
Chr1	320297	320353	8
Chr1	320554	320800	46
Chr1	321030	321168	19
Chr1	321643	321729	10
Chr1	321982	322133	23
Chr1	322237	322341	16
Chr1	322736	323027	126
Chr1	323378	323593	46
Chr1	324963	325026	16
Chr1	327424	327513	39
Chr1	327540	327620	29
Chr1	329614	329743	12
Chr1	330604	330654	6
Chr1	330726	330988	90
Chr1	333279	333364	13
Chr1	333691	333780	12
Chr1	333949	334035	12
Chr1	335702	335940	54
Chr1	336207	336789	40
Chr1	336872	336976	14
