Chr1	0	260	179
Chr1	377	526	74
Chr1	1908	2078	90
Chr1	2101	2414	162
Chr1	2964	3123	83
Chr1	3532	3675	75
Chr1	4803	4904	80
Chr1	5590	5646	28
Chr1	5661	5711	47
Chr1	5823	6034	90
Chr1	18639	19065	497
Chr1	19235	19420	247
Chr1	19477	19592	99
Chr1	19643	19732	105
Chr1	19875	20006	95
Chr1	20165	20355	155
Chr1	20868	21116	175
Chr1	21226	21290	29
Chr1	21316	21382	29
Chr1	27379	27429	7
Chr1	35795	36030	203
Chr1	36269	36536	236
Chr1	38997	39084	55
Chr1	39224	39383	170
Chr1	39437	39579	91
Chr1	39610	39729	120
Chr1	39766	39971	319
Chr1	40017	40159	184
Chr1	40253	40473	379
Chr1	40625	40675	22
Chr1	41293	41349	53
Chr1	41446	41730	372
Chr1	41760	41882	114
Chr1	56634	57004	180
Chr1	57357	57503	92
Chr1	57625	57769	100
Chr1	57840	57998	107
Chr1	58090	58186	74
Chr1	71694	71865	112
Chr1	71953	72081	76
Chr1	72419	72597	171
Chr1	73065	73184	80
Chr1	78114	78174	53
Chr1	78306	78414	132
Chr1	78587	78641	69
Chr1	78716	78786	81
Chr1	85699	85797	63
Chr1	86213	86416	258
Chr1	86448	86601	102
Chr1	86659	86760	45
Chr1	90610	90671	67
Chr1	90791	90876	78
Chr1	90976	91128	125
Chr1	94288	94415	104
Chr1	94493	94600	86
Chr1	101945	102011	27
Chr1	102410	102525	85
Chr1	102566	102837	233
Chr1	103003	103255	314
Chr1	103296	103364	39
Chr1	105787	105874	29
Chr1	106121	106171	24
Chr1	110861	110925	37
Chr1	112788	112841	44
Chr1	112891	113257	267
Chr1	113305	113572	287
Chr1	113665	113721	15
Chr1	115023	115117	51
Chr1	115356	115641	214
Chr1	115711	116040	239
Chr1	116635	116759	70
Chr1	131423	131473	25
Chr1	133419	133508	38
Chr1	135259	135403	137
Chr1	135678	135737	38
Chr1	137643	137798	73
Chr1	145342	145399	37
Chr1	145414	145554	50
Chr1	149393	149619	294
Chr1	149705	149833	105
Chr1	149876	150029	164
Chr1	150079	150194	76
Chr1	151838	151888	32
Chr1	152182	152324	91
Chr1	152368	152792	306
Chr1	152894	153160	283
Chr1	153238	153371	97
Chr1	153447	153752	300
Chr1	153812	153954	70
Chr1	153995	154273	184
Chr1	154891	155018	105
Chr1	155243	155428	127
Chr1	156153	156283	87
Chr1	156315	156437	65
Chr1	156514	156579	50
Chr1	156671	157006	165
Chr1	157144	157242	70
Chr1	157250	157300	55
Chr1	157565	157694	112
